2022-05-29 16:10:22.638809339 +0000 UTC,ocsp.sectigo.com,sectigo.com,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Information Technology,Business",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.643699445 +0000 UTC,static.ads-twitter.com,ads-twitter.com,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.648439725 +0000 UTC,www.facebook.com,facebook.com,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Social Networking,Business",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.659795641 +0000 UTC,ocsp.comodoca.com.cdn.cloudflare.net,cloudflare.net,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Information Technology,Business",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.664698737 +0000 UTC,www.zillowstatic.com,zillowstatic.com,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Uncategorized,TRUE,FALSE,Other,Stark Enterprises,,,,,
2022-05-29 16:10:22.671042094 +0000 UTC,connect.facebook.net,facebook.net,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Content Servers,Social Networking",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.676473766 +0000 UTC,www.googleadservices.com,googleadservices.com,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Content Servers,Advertising",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.691052051 +0000 UTC,ad.ipredictive.com,ipredictive.com,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.696254757 +0000 UTC,www.facebook.com,facebook.com,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Social Networking,Business",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.704990239 +0000 UTC,insight.adsrvr.org,adsrvr.org,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.710411467 +0000 UTC,cdn.pdst.fm,pdst.fm,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.716162844 +0000 UTC,js.adsrvr.org,adsrvr.org,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.721791831 +0000 UTC,bat.bing.com,bing.com,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Search Engines & Portals,News & Media",TRUE,FALSE,Category,Stark Enterprises,,535,microsoft,13,Ecosystem Applications
2022-05-29 16:10:22.753285312 +0000 UTC,beacon.krxd.net,krxd.net,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.75886005 +0000 UTC,usermatch.krxd.net,krxd.net,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.764924708 +0000 UTC,platform.twitter.com,twitter.com,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Social Networking,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.770386032 +0000 UTC,tags.tiqcdn.com,tiqcdn.com,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.775822819 +0000 UTC,connect.facebook.net,facebook.net,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Content Servers,Social Networking",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.781125399 +0000 UTC,pt.ispot.tv,ispot.tv,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.786896434 +0000 UTC,static.ads-twitter.com,ads-twitter.com,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.793583772 +0000 UTC,cdna.clicktale.net,clicktale.net,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Business,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.802008315 +0000 UTC,stats.g.doubleclick.net,doubleclick.net,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Advertising,Business",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.808523048 +0000 UTC,stats.g.doubleclick.net,doubleclick.net,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Advertising,Business",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.819799482 +0000 UTC,js.adsrvr.org,adsrvr.org,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.827129533 +0000 UTC,beacon.krxd.net,krxd.net,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.833187228 +0000 UTC,insight.adsrvr.org,adsrvr.org,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.839912951 +0000 UTC,bat.bing.com,bing.com,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Search Engines & Portals,News & Media",TRUE,FALSE,Category,Stark Enterprises,,535,microsoft,13,Ecosystem Applications
2022-05-29 16:10:22.846387071 +0000 UTC,pxl.jivox.com,jivox.com,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.854042386 +0000 UTC,platform.twitter.com,twitter.com,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Social Networking,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.859038284 +0000 UTC,ad.ipredictive.com,ipredictive.com,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.863728121 +0000 UTC,pxl.jivox.com,jivox.com,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.868812393 +0000 UTC,usermatch.krxd.net,krxd.net,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.874072049 +0000 UTC,www.googleadservices.com,googleadservices.com,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Content Servers,Advertising",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.879495002 +0000 UTC,tags.tiqcdn.com,tiqcdn.com,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.884472959 +0000 UTC,star-mini.c10r.facebook.com,facebook.com,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Social Networking,Business",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.88950613 +0000 UTC,platform.twitter.map.fastly.net,fastly.net,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Information Technology,Business",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.893853253 +0000 UTC,e8091.a.akamaiedge.net,akamaiedge.net,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.898497937 +0000 UTC,prod-ash-usermatch-1919559762.us-east-1.elb.amazonaws.com,amazonaws.com,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.903360524 +0000 UTC,dg2iu7dxxehbo.cloudfront.net,dg2iu7dxxehbo.cloudfront.net,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.90944829 +0000 UTC,dual-a-0001.a-msedge.net,a-msedge.net,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.914335995 +0000 UTC,cs41.wac.edgecastcdn.net,edgecastcdn.net,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.920225071 +0000 UTC,stats.l.doubleclick.net,doubleclick.net,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Business,Advertising",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.925616308 +0000 UTC,scontent.xx.fbcdn.net,fbcdn.net,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:22.931246275 +0000 UTC,prod-pdx-beacon-1406086907.us-west-2.elb.amazonaws.com,amazonaws.com,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:23.577719703 +0000 UTC,cdn.heapanalytics.com,heapanalytics.com,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Jobs & Careers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:23.593079634 +0000 UTC,4704202.fls.doubleclick.net,doubleclick.net,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Business,Advertising",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:23.671049792 +0000 UTC,cdn.c212.net,c212.net,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:23.676835575 +0000 UTC,s.pinimg.com,pinimg.com,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:23.68267247 +0000 UTC,s.pinimg.com,pinimg.com,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:23.688052931 +0000 UTC,cdn.pdst.fm,pdst.fm,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:23.692993817 +0000 UTC,cdn.heapanalytics.com,heapanalytics.com,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Jobs & Careers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:23.698907412 +0000 UTC,pt.ispot.tv,ispot.tv,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:23.70544526 +0000 UTC,4704202.fls.doubleclick.net,doubleclick.net,udp,,,HTTPS,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,"Business,Advertising",TRUE,FALSE,Category,Stark Enterprises,,,,,
2022-05-29 16:10:23.711093011 +0000 UTC,a1887.dscq.akamai.net,akamai.net,udp,,,A,NOERROR,,73.80.132.43,Jims iPhone,c6f22715-7a0b-4297-8a3c-def76fa18cd6,ios,,,,OGD,Jim iOS RC Site,,,,Stark SubOrg Policy,32181,,,,,,Content Servers,TRUE,FALSE,Category,Stark Enterprises,,,,,
